days,bT,sT,y1970,y1980,y1990,y2000,y2010,y2017
2,1.1,0.905,1.48170,3.45394,3.26399,0.49806,3.03400,25.24173
3,1.01,0.99,4.88354,9.59110,8.69260,0.57661,1.51984,356.80666
3,1.01,0.985,3.66862,7.43265,7.80213,0.56449,1.35253,162.42849
3,1.01,0.98,3.36188,7.42388,6.87509,0.59307,1.68753,171.73246
3,1.01,0.975,3.25408,6.12495,5.84016,0.63803,1.68304,124.99393
3,1.01,0.97,2.64120,4.71803,6.52237,0.70502,2.12841,121.96125
3,1.01,0.965,2.39884,4.72652,7.54195,0.72648,2.14350,133.16050
3,1.01,0.96,2.12157,4.53389,6.04206,0.67923,2.22400,87.79364
3,1.01,0.955,1.79857,4.87973,5.85514,0.59758,2.14431,65.84837
3,1.01,0.95,1.53752,4.53899,6.66109,0.43587,2.38646,48.35391
3,1.01,0.945,1.46651,4.47031,7.06511,0.48762,2.43010,54.88378
3,1.01,0.94,1.46651,4.39569,6.67801,0.47943,2.56116,52.85977
3,1.01,0.9349999999999999,1.49395,3.82351,7.76317,0.33141,2.89155,42.49478
3,1.01,0.9299999999999999,1.49395,3.38953,8.36132,0.33753,2.52333,36.06143
3,1.01,0.925,1.52359,3.38953,8.82960,0.38519,2.69888,47.40300
3,1.01,0.9199999999999999,1.52359,3.63673,8.82960,0.36580,2.69888,48.30041
3,1.01,0.915,1.52359,3.63673,9.11521,0.39202,2.69888,53.43583
3,1.01,0.91,1.48170,3.63673,8.33454,0.31885,2.69888,38.64828
3,1.01,0.905,1.48170,3.63673,8.38546,0.34979,2.69888,42.65663
3,1.015,0.99,4.05350,7.39901,7.43970,0.48350,1.64164,177.10547
3,1.015,0.985,3.13096,6.53677,6.83947,0.47781,1.33559,89.32944
3,1.015,0.98,2.75198,6.75128,6.04998,0.57106,1.89079,121.36985
3,1.015,0.975,2.90714,5.52617,5.45123,0.57013,1.76066,87.90960
3,1.015,0.97,2.43109,4.50256,5.94115,0.61792,2.22710,89.49576
3,1.015,0.965,2.18148,4.68035,6.84967,0.64399,2.17719,98.05505
3,1.015,0.96,2.08012,4.53262,5.61060,0.63663,2.27716,76.68838
3,1.015,0.955,1.79857,4.83594,5.43702,0.56456,2.19556,58.61675
3,1.015,0.95,1.53752,4.53899,6.34339,0.41178,2.38646,43.50277
3,1.015,0.945,1.46651,4.47031,6.99537,0.41855,2.43010,46.64513
3,1.015,0.94,1.46651,4.39569,6.61209,0.40804,2.56116,44.54386
3,1.015,0.9349999999999999,1.49395,3.82351,7.76317,0.28978,2.89155,37.15623
3,1.015,0.9299999999999999,1.49395,3.38953,8.36132,0.30014,2.52333,32.06574
3,1.015,0.925,1.52359,3.38953,8.82960,0.34251,2.69888,42.15064
3,1.015,0.9199999999999999,1.52359,3.63673,8.82960,0.32527,2.69888,42.94862
3,1.015,0.915,1.52359,3.63673,9.11521,0.34858,2.69888,47.51502
3,1.015,0.91,1.48170,3.63673,8.33454,0.28353,2.69888,34.36596
3,1.015,0.905,1.48170,3.63673,8.38546,0.31103,2.69888,37.93017
3,1.02,0.99,2.61717,6.03616,5.10536,0.58107,1.41962,66.53039
3,1.02,0.985,2.18688,5.62012,5.18992,0.61866,1.33432,52.65501
3,1.02,0.98,2.05245,5.92846,5.12547,0.75350,1.77082,83.21627
3,1.02,0.975,2.52850,5.01307,5.05148,0.73411,1.78136,83.73339
3,1.02,0.97,2.17868,4.24747,5.36627,0.72661,2.02127,72.93241
3,1.02,0.965,2.12426,4.15536,6.19074,0.72652,1.97340,78.34656
3,1.02,0.96,2.13854,3.99554,5.37506,0.65387,2.09899,63.03477
3,1.02,0.955,1.87010,4.56229,5.32900,0.58160,2.05851,54.43373
3,1.02,0.95,1.51021,4.28214,6.21737,0.41778,2.30672,38.74782
3,1.02,0.945,1.43524,4.32476,6.85639,0.41410,2.38521,42.03521
3,1.02,0.94,1.43524,4.25257,6.58463,0.41463,2.51385,41.88979
3,1.02,0.9349999999999999,1.48282,3.82351,7.73093,0.29212,2.89155,37.02375
3,1.02,0.9299999999999999,1.48282,3.38953,8.32660,0.30257,2.52333,31.95140
3,1.02,0.925,1.52359,3.38953,8.82960,0.34528,2.69888,42.49192
3,1.02,0.9199999999999999,1.52359,3.63673,8.82960,0.32790,2.69888,43.29635
3,1.02,0.915,1.52359,3.63673,9.11521,0.35140,2.69888,47.89973
3,1.02,0.91,1.48170,3.63673,8.33454,0.28582,2.69888,34.64421
3,1.02,0.905,1.48170,3.63673,8.38546,0.32286,2.69888,39.37273
3,1.025,0.99,1.97139,4.27776,3.41572,0.53063,1.32898,20.31343
3,1.025,0.985,1.73930,4.20034,3.69215,0.52776,1.44867,20.62257
3,1.025,0.98,1.64983,4.26618,3.86723,0.68440,1.71309,31.91300
3,1.025,0.975,2.13672,3.39921,4.20718,0.67949,1.51028,31.35859
3,1.025,0.97,2.03020,2.81356,4.76985,0.72660,1.76110,34.86414
3,1.025,0.965,2.11390,3.55481,5.70182,0.80133,1.78206,61.18547
3,1.025,0.96,1.98376,3.24750,5.10356,0.72870,1.82195,43.65146
3,1.025,0.955,1.82786,3.42497,5.24555,0.64642,1.85822,39.44575
3,1.025,0.95,1.48404,3.17098,6.28505,0.44391,2.18209,28.64950
3,1.025,0.945,1.44655,4.32476,6.40625,0.44842,2.25634,40.54997
3,1.025,0.94,1.44655,4.25257,6.33944,0.44236,2.46232,42.47736
3,1.025,0.9349999999999999,1.40928,3.82351,7.44305,0.30657,2.83227,34.82360
3,1.025,0.9299999999999999,1.40928,3.38953,8.01653,0.31891,2.47161,30.18371
3,1.025,0.925,1.44802,3.38953,8.50080,0.36394,2.69888,40.98114
3,1.025,0.9199999999999999,1.44802,3.63673,8.50080,0.34562,2.69888,41.75697
3,1.025,0.915,1.44802,3.63673,8.77578,0.37039,2.69888,46.19668
3,1.025,0.91,1.48170,3.63673,8.02418,0.29886,2.69888,34.87530
3,1.025,0.905,1.48170,3.63673,8.07321,0.33758,2.69888,39.63536
3,1.03,0.99,1.77688,3.45818,3.06223,0.48917,1.41184,12.99538
3,1.03,0.985,1.59106,3.44021,3.18729,0.45594,1.66025,13.20627
3,1.03,0.98,1.54956,3.68174,3.24376,0.61182,1.47724,16.72570
3,1.03,0.975,1.85573,3.21788,3.17503,0.54468,1.64351,16.97253
3,1.03,0.97,1.80273,2.89999,3.17708,0.57662,1.76883,16.94068
3,1.03,0.965,1.85435,3.49455,4.47693,0.70482,1.59780,32.67135
3,1.03,0.96,2.12990,3.20826,5.02390,0.63052,1.87684,40.62546
3,1.03,0.955,1.97726,3.27014,5.16366,0.67088,1.91420,42.87667
3,1.03,0.95,1.39623,3.06920,6.62504,0.48123,2.23884,30.58766
3,1.03,0.945,1.36096,4.03896,6.29468,0.50843,2.34693,41.28815
3,1.03,0.94,1.36096,3.97155,6.33944,0.52781,2.47781,44.81285
3,1.03,0.9349999999999999,1.35583,3.57084,7.44305,0.31470,2.80745,31.83757
3,1.03,0.9299999999999999,1.35583,3.16554,8.01653,0.31102,2.44994,26.21687
3,1.03,0.925,1.39310,3.16554,8.50080,0.28537,2.69888,28.87209
3,1.03,0.9199999999999999,1.39310,3.39640,8.50080,0.28309,2.69888,30.73054
3,1.03,0.915,1.39310,3.39640,8.77578,0.30338,2.69888,33.99789
3,1.03,0.91,1.48170,3.45394,8.02418,0.24479,2.69888,27.12986
3,1.03,0.905,1.48170,3.45394,8.07321,0.30811,2.69888,34.35632
3,1.035,0.99,1.58485,2.23527,2.58147,0.40644,1.20202,4.46779
3,1.035,0.985,1.44837,2.48704,2.85378,0.38602,1.27146,5.04538
3,1.035,0.98,1.38704,2.81508,2.88152,0.56088,1.18955,7.50688
3,1.035,0.975,1.82964,3.27239,2.49796,0.52489,1.42675,11.20044
3,1.035,0.97,1.83463,3.08411,2.68996,0.60404,1.48781,13.67843
3,1.035,0.965,1.85229,4.32170,3.56219,0.62173,1.55443,27.55857
3,1.035,0.96,2.12753,3.75475,4.00287,0.53907,1.69491,29.21594
3,1.035,0.955,1.98749,3.92530,4.91687,0.67881,2.00376,52.17510
3,1.035,0.95,1.65958,3.82673,6.54898,0.49946,2.40347,49.92731
3,1.035,0.945,1.34918,4.16301,7.32590,0.51412,2.30381,48.73580
3,1.035,0.94,1.34918,4.16301,8.18589,0.53371,2.47741,60.79191
3,1.035,0.9349999999999999,1.35583,4.33600,9.61094,0.31822,2.80745,50.47769
3,1.035,0.9299999999999999,1.35583,3.84385,9.19069,0.30521,2.44994,35.81583
3,1.035,0.925,1.39310,3.84385,9.16957,0.28004,2.69888,37.11080
3,1.035,0.9199999999999999,1.39310,3.84385,9.16957,0.27780,2.69888,36.81463
3,1.035,0.915,1.39310,3.84385,8.77578,0.29771,2.69888,37.75836
3,1.035,0.91,1.48170,3.45394,8.02418,0.24888,2.69888,27.58316
3,1.035,0.905,1.48170,3.45394,8.07321,0.31535,2.69888,35.16425
3,1.04,0.99,1.25371,1.87055,2.49907,0.39822,1.15060,2.68530
3,1.04,0.985,1.24102,2.14488,2.84936,0.38683,1.25241,3.67447
3,1.04,0.98,1.26171,2.26741,3.04040,0.53772,1.19130,5.57181
3,1.04,0.975,1.58424,2.64880,2.82072,0.51253,1.33792,8.11659
3,1.04,0.97,1.48954,2.69983,3.34322,0.63271,1.46561,12.46757
3,1.04,0.965,1.41926,4.63751,3.71253,0.63671,1.65650,25.77203
3,1.04,0.96,1.38024,4.28365,2.73505,0.60447,1.97931,19.34731
3,1.04,0.955,2.13923,4.59108,3.43113,0.72197,2.19144,53.31631
3,1.04,0.95,1.65385,4.36001,4.69913,0.56833,2.62858,50.62004
3,1.04,0.945,1.11849,4.10808,7.10974,0.63571,2.61751,54.35946
3,1.04,0.94,1.11849,4.10808,7.94435,0.61517,2.75963,61.96913
3,1.04,0.9349999999999999,1.12400,4.33600,9.71241,0.38164,2.80745,50.71656
3,1.04,0.9299999999999999,1.12400,3.84385,9.28771,0.36785,2.44994,36.16307
3,1.04,0.925,1.39310,3.84385,9.26637,0.30727,2.69888,41.14886
3,1.04,0.9199999999999999,1.39310,3.84385,9.26637,0.30481,2.69888,40.82047
3,1.04,0.915,1.39310,3.84385,8.86842,0.32666,2.69888,41.86689
3,1.04,0.91,1.48170,3.45394,8.10889,0.26674,2.69888,29.87509
3,1.04,0.905,1.48170,3.45394,8.15844,0.33799,2.69888,38.08610
3,1.045,0.99,1.14608,1.40434,2.51190,0.44904,1.08897,1.97693
3,1.045,0.985,1.13448,1.41135,2.95512,0.41943,1.21389,2.40902
3,1.045,0.98,1.17761,2.06803,2.98282,0.49274,1.18726,4.24964
3,1.045,0.975,1.47864,2.41589,2.88619,0.39512,1.14172,4.65108
3,1.045,0.97,1.39025,2.46244,3.36861,0.47393,1.48073,8.09278
3,1.045,0.965,1.32466,4.42927,3.80651,0.55324,1.71350,21.17197
3,1.045,0.96,1.28824,4.09131,2.95344,0.49689,1.91099,14.78103
3,1.045,0.955,1.99663,4.38493,3.78663,0.60371,2.22171,44.46640
3,1.045,0.95,1.97030,4.16424,3.87458,0.37980,2.62858,31.73687
3,1.045,0.945,1.02156,4.10808,5.28546,0.44240,2.61751,25.68551
3,1.045,0.94,1.02156,4.10808,7.56884,0.61431,2.75963,53.84794
3,1.045,0.9349999999999999,1.12400,4.33600,9.57205,0.39415,2.80745,51.62141
3,1.045,0.9299999999999999,1.12400,3.84385,9.28771,0.37990,2.44994,37.34798
3,1.045,0.925,1.39310,3.84385,9.26637,0.31733,2.69888,42.49713
3,1.045,0.9199999999999999,1.39310,3.84385,9.26637,0.31480,2.69888,42.15798
3,1.045,0.915,1.39310,3.84385,8.86842,0.33736,2.69888,43.23868
3,1.045,0.91,1.48170,3.45394,8.10889,0.27548,2.69888,30.85397
3,1.045,0.905,1.48170,3.45394,8.15844,0.34906,2.69888,39.33401
3,1.05,0.99,1.10708,1.21032,2.48506,0.44987,1.04135,1.55991
3,1.05,0.985,1.09587,1.21636,2.71197,0.42830,1.17530,1.81972
3,1.05,0.98,1.13753,1.73991,2.51289,0.50570,1.15916,2.91541
3,1.05,0.975,1.42832,2.05265,2.52611,0.40551,1.15233,3.46070
3,1.05,0.97,1.34294,2.09219,2.86829,0.45217,1.43540,5.23069
3,1.05,0.965,1.27958,3.76331,3.10686,0.52767,1.50519,11.88258
3,1.05,0.96,1.24440,3.47615,2.49785,0.55094,1.38138,8.22325
3,1.05,0.955,1.92868,3.72563,2.98563,0.66428,2.09232,29.81770
3,1.05,0.95,1.90325,3.53812,3.21758,0.41790,2.47549,22.41442
3,1.05,0.945,1.00832,4.03672,4.09327,0.45014,2.41708,18.12739
3,1.05,0.94,1.00832,4.03672,4.86513,0.62505,2.71355,33.58756
3,1.05,0.9349999999999999,1.12400,4.33600,6.55275,0.41205,2.80745,36.94368
3,1.05,0.9299999999999999,1.12400,3.84385,6.35810,0.41887,2.44994,28.19014
3,1.05,0.925,1.39310,3.84385,7.46099,0.35333,2.69888,38.09853
3,1.05,0.9199999999999999,1.39310,3.84385,7.46099,0.35051,2.69888,37.79449
3,1.05,0.915,1.39310,3.84385,7.14057,0.40115,2.69888,41.39696
3,1.05,0.91,1.48170,3.45394,6.52902,0.35500,2.69888,32.01382
3,1.05,0.905,1.48170,3.45394,6.56891,0.49791,2.69888,45.17538
3,1.055,0.99,1.08849,1.01737,2.24686,0.55169,0.94240,1.29364
3,1.055,0.985,1.07747,1.02245,2.39451,0.54733,1.06363,1.53568
3,1.055,0.98,1.11843,1.46253,2.31249,0.62679,1.04902,2.48714
3,1.055,0.975,1.40433,1.62275,2.32466,0.50135,1.04283,2.76972
3,1.055,0.97,1.32039,1.63532,2.68481,0.51129,0.95567,2.83265
3,1.055,0.965,1.25809,2.17287,2.93533,0.59713,1.00213,4.80165
3,1.055,0.96,1.22350,2.08571,2.71880,0.60702,0.91970,3.87331
3,1.055,0.955,1.89630,2.27319,2.83390,0.72668,1.39303,12.36597
3,1.055,0.95,1.87129,2.15878,3.05406,0.46512,2.37130,13.60757
3,1.055,0.945,0.99139,3.70054,2.41660,0.45666,2.31535,9.37405
3,1.055,0.94,0.99139,3.70054,4.94234,0.69890,2.59934,32.93982
3,1.055,0.9349999999999999,1.12400,4.33600,6.65675,0.48030,2.68929,41.90557
3,1.055,0.9299999999999999,1.12400,3.84385,7.09693,0.45722,2.34683,32.90141
3,1.055,0.925,1.39310,3.84385,8.54432,0.38568,2.69888,47.62527
3,1.055,0.9199999999999999,1.39310,3.84385,8.54432,0.38260,2.69888,47.24520
3,1.055,0.915,1.39310,3.84385,8.17737,0.39731,2.69888,46.95397
3,1.055,0.91,1.48170,3.45394,8.17737,0.35160,2.69888,39.71242
3,1.055,0.905,1.48170,3.45394,8.22734,0.49314,2.69888,56.03904
3,1.06,0.99,1.04333,0.99775,1.40843,0.71754,0.88247,0.92838
3,1.06,0.985,1.03277,1.00272,1.50525,0.71187,0.92039,1.02133
3,1.06,0.98,1.07203,1.38880,1.45370,0.79440,0.90934,1.56345
3,1.06,0.975,1.14643,1.54094,1.45370,0.64339,0.90398,1.49362
3,1.06,0.97,1.08406,1.55287,1.68016,0.65332,0.84317,1.55805
3,1.06,0.965,1.08406,2.08961,1.68016,0.70203,0.80196,2.14276
3,1.06,0.96,1.12393,2.00579,1.45769,0.78402,0.78396,2.01982
3,1.06,0.955,1.01611,2.27319,1.54207,0.95142,1.18743,4.02400
3,1.06,0.95,1.01611,2.15878,1.54052,0.74079,2.02132,5.05999
3,1.06,0.945,0.60930,3.70054,1.90907,0.58901,1.97363,5.00386
3,1.06,0.94,0.60930,3.70054,1.90907,0.90840,2.21571,8.66377
3,1.06,0.9349999999999999,1.12400,4.33600,6.64216,0.69539,2.62349,59.05750
3,1.06,0.9299999999999999,1.12400,3.84385,7.56572,0.57745,2.28941,43.21345
3,1.06,0.925,1.39310,3.84385,9.55707,0.48709,2.63285,65.63108
3,1.06,0.9199999999999999,1.39310,3.84385,9.55707,0.48320,2.63285,65.10731
3,1.06,0.915,1.39310,3.84385,9.14663,0.50177,2.63285,64.70598
3,1.06,0.91,1.48170,3.45394,9.14663,0.41121,2.63285,50.67866
3,1.06,0.905,1.48170,3.45394,9.14663,0.52003,2.63285,64.09012
3,1.065,0.99,1.04333,0.99775,1.22549,0.61383,0.89103,0.69774
3,1.065,0.985,1.03277,1.00272,1.20811,0.61000,0.89383,0.68215
3,1.065,0.98,1.07203,1.38880,1.19772,0.66918,0.89383,1.06660
3,1.065,0.975,1.14643,1.54094,1.19772,0.54197,0.87517,1.00360
3,1.065,0.97,1.08406,1.55287,1.19772,0.56943,0.86142,0.98902
3,1.065,0.965,1.08406,2.08961,1.19772,0.61954,0.81932,1.37720
3,1.065,0.96,1.12393,2.00579,1.19772,0.68804,0.80304,1.49187
3,1.065,0.955,1.01611,2.27319,1.38643,0.67107,1.28263,2.75641
3,1.065,0.95,1.01611,2.15878,1.28953,0.54323,1.36876,2.10325
3,1.065,0.945,0.60930,3.70054,1.12308,0.60636,2.06373,3.16876
3,1.065,0.94,0.60930,3.70054,1.12308,0.93866,2.31687,5.50701
3,1.065,0.9349999999999999,1.12400,4.33600,1.94867,0.84220,2.68729,21.49434
3,1.065,0.9299999999999999,1.12400,3.84385,2.21963,0.69935,2.34509,15.72780
3,1.065,0.925,1.39310,3.84385,2.21963,0.62300,2.62434,19.43270
3,1.065,0.9199999999999999,1.39310,3.84385,2.21963,0.62906,2.62434,19.62183
3,1.065,0.915,1.39310,3.84385,8.51747,0.65324,2.62434,78.18943
3,1.065,0.91,1.48170,3.45394,8.51747,0.39231,2.62434,44.87795
3,1.065,0.905,1.48170,3.45394,8.51747,0.49613,2.62434,56.75432
3,1.07,0.99,1.04333,0.99775,1.22549,0.56124,0.89103,0.63796
3,1.07,0.985,1.03277,1.00272,1.20811,0.52387,0.89383,0.58583
3,1.07,0.98,1.07203,1.38880,1.19772,0.59795,0.89383,0.95307
3,1.07,0.975,1.14643,1.54094,1.19772,0.49948,0.87517,0.92492
3,1.07,0.97,1.08406,1.55287,1.19772,0.46685,0.86142,0.81084
3,1.07,0.965,1.08406,2.08961,1.19772,0.51498,0.81932,1.14478
3,1.07,0.96,1.12393,2.00579,1.19772,0.59389,0.80304,1.28773
3,1.07,0.955,1.01611,2.27319,1.38643,0.58562,1.28263,2.40540
3,1.07,0.95,1.01611,2.15878,1.28953,0.48596,1.36876,1.88151
3,1.07,0.945,0.60930,3.70054,1.12308,0.54244,2.06373,2.83470
3,1.07,0.94,0.60930,3.70054,1.12308,0.83001,2.31687,4.86954
3,1.07,0.9349999999999999,1.12400,4.33600,1.94867,0.74471,2.68729,19.00621
3,1.07,0.9299999999999999,1.12400,3.84385,2.21963,0.69119,2.34509,15.54412
3,1.07,0.925,1.39310,3.84385,2.21963,0.60732,2.62434,18.94383
3,1.07,0.9199999999999999,1.39310,3.84385,2.21963,0.58955,2.62434,18.38945
3,1.07,0.915,1.39310,3.84385,8.51747,0.61221,2.62434,73.27862
3,1.07,0.91,1.48170,3.45394,8.51747,0.39391,2.62434,45.06103
3,1.07,0.905,1.48170,3.45394,8.51747,0.51057,2.62434,58.40637
3,1.075,0.99,1.04333,0.97491,0.99561,0.70119,1.00000,0.71009
3,1.075,0.985,1.03277,0.97491,0.99561,0.68018,1.00000,0.68184
3,1.075,0.98,1.07203,0.97491,0.98705,0.77637,1.00000,0.80091
3,1.075,0.975,1.14643,0.97491,0.98705,0.67495,1.00000,0.74460
3,1.075,0.97,1.08406,0.97491,0.98705,0.63085,1.00000,0.65808
3,1.075,0.965,1.08406,0.94389,0.98705,0.69589,1.00000,0.70284
3,1.075,0.96,1.12393,0.90603,0.98705,0.83209,1.00000,0.83636
3,1.075,0.955,1.01611,1.02682,0.98705,0.72399,1.00000,0.74560
3,1.075,0.95,1.01611,1.02682,0.92945,0.64641,1.00000,0.62686
3,1.075,0.945,0.60930,1.42075,0.80948,0.76111,1.00486,0.53593
3,1.075,0.94,0.60930,1.42075,0.80948,1.16461,1.00486,0.82005
3,1.075,0.9349999999999999,1.12400,1.42075,1.40455,1.17122,1.00486,2.63976
3,1.075,0.9299999999999999,1.12400,1.42075,1.40455,0.92205,1.00486,2.07817
3,1.075,0.925,1.39310,1.42075,1.40455,0.71566,1.02134,2.03197
3,1.075,0.9199999999999999,1.39310,1.42075,1.40455,0.69472,1.02134,1.97250
3,1.075,0.915,1.39310,1.42075,5.38973,0.72142,1.02134,7.86007
3,1.075,0.91,1.48170,3.45394,5.38973,0.46418,1.02134,13.07668
3,1.075,0.905,1.48170,3.45394,5.38973,0.55805,1.02134,15.72135
3,1.08,0.99,1.00700,0.97491,0.99561,0.74762,1.00000,0.73075
3,1.08,0.985,0.99680,0.97491,0.99561,0.74153,1.00000,0.71745
3,1.08,0.98,0.99680,0.97491,0.98705,0.78020,1.00000,0.74838
3,1.08,0.975,1.06500,0.97491,0.98705,0.67828,1.00000,0.69512
3,1.08,0.97,1.05490,0.97491,0.98705,0.65827,1.00000,0.66822
3,1.08,0.965,1.05490,0.94389,0.98705,0.71647,1.00000,0.70416
3,1.08,0.96,1.09370,0.90603,0.98705,0.99893,1.00000,0.97705
3,1.08,0.955,1.00760,1.02682,0.98705,0.97341,1.00000,0.99407
3,1.08,0.95,1.00760,1.02682,0.92945,0.95679,1.00000,0.92008
3,1.08,0.945,0.60930,1.42075,0.80948,1.16652,1.00486,0.82140
3,1.08,0.94,0.60930,1.42075,0.80948,1.55689,1.00486,1.09628
3,1.08,0.9349999999999999,1.12400,1.42075,1.40455,1.09827,1.00486,2.47535
3,1.08,0.9299999999999999,1.12400,1.42075,1.40455,0.86462,1.00486,1.94874
3,1.08,0.925,1.39310,1.42075,1.40455,0.67109,1.02134,1.90541
3,1.08,0.9199999999999999,1.39310,1.42075,1.40455,0.65145,1.02134,1.84965
3,1.08,0.915,1.39310,1.42075,5.38973,0.67649,1.02134,7.37053
3,1.08,0.91,1.48170,3.45394,5.38973,0.43527,1.02134,12.26225
3,1.08,0.905,1.48170,3.45394,5.38973,0.52330,1.02134,14.74220
3,1.085,0.99,1.00700,0.97491,0.99561,0.86736,1.00000,0.84779
3,1.085,0.985,0.99680,0.97491,0.99561,0.81553,1.00000,0.78905
3,1.085,0.98,0.99680,0.97491,0.98705,0.85807,1.00000,0.82307
3,1.085,0.975,1.06500,0.97491,0.98705,0.75901,1.00000,0.77786
3,1.085,0.97,1.05490,0.97491,0.98705,0.73662,1.00000,0.74776
3,1.085,0.965,1.05490,0.94389,0.98705,0.79162,1.00000,0.77801
3,1.085,0.96,1.09370,0.90603,0.98705,1.10370,1.00000,1.07952
3,1.085,0.955,1.00760,1.02682,0.98705,1.10315,1.00000,1.12657
3,1.085,0.95,1.00760,1.02682,0.92945,1.14397,1.00000,1.10008
3,1.085,0.945,0.60930,1.42075,0.80948,1.27290,1.00486,0.89631
3,1.085,0.94,0.60930,1.42075,0.80948,1.69887,1.00486,1.19625
3,1.085,0.9349999999999999,1.12400,1.42075,1.40455,1.38677,1.00486,3.12558
3,1.085,0.9299999999999999,1.12400,1.42075,1.40455,1.13421,1.00486,2.55635
3,1.085,0.925,1.39310,1.42075,1.40455,0.95592,1.02134,2.71414
3,1.085,0.9199999999999999,1.39310,1.42075,1.40455,0.92795,1.02134,2.63471
3,1.085,0.915,1.39310,1.42075,5.38973,1.05468,1.02134,11.49103
3,1.085,0.91,1.48170,3.45394,5.38973,0.67860,1.02134,19.11745
3,1.085,0.905,1.48170,3.45394,5.38973,0.68051,1.02134,19.17120
3,1.09,0.99,1.00700,0.97491,0.99561,1.01903,1.00000,0.99604
3,1.09,0.985,0.99680,0.97491,0.99561,1.00613,1.00000,0.97347
3,1.09,0.98,0.99680,0.97491,0.98705,1.04513,1.00000,1.00250
3,1.09,0.975,1.06500,0.97491,0.98705,0.95637,1.00000,0.98013
3,1.09,0.97,1.05490,0.97491,0.98705,0.92816,1.00000,0.94220
3,1.09,0.965,1.05490,0.94389,0.98705,0.89717,1.00000,0.88175
3,1.09,0.96,1.09370,0.90603,0.98705,1.04078,1.00000,1.01798
3,1.09,0.955,1.00760,1.02682,0.98705,1.04027,1.00000,1.06235
3,1.09,0.95,1.00760,1.02682,0.92945,1.07876,1.00000,1.03737
3,1.09,0.945,0.60930,1.42075,0.80948,1.20034,1.00486,0.84522
3,1.09,0.94,0.60930,1.42075,0.80948,1.10053,1.00486,0.77494
3,1.09,0.9349999999999999,1.12400,1.42075,1.40455,0.89835,1.00486,2.02476
3,1.09,0.9299999999999999,1.12400,1.42075,1.40455,0.91996,1.00486,2.07347
3,1.09,0.925,1.39310,1.42075,1.40455,1.16884,1.02134,3.31869
3,1.09,0.9199999999999999,1.39310,1.42075,1.40455,1.13464,1.02134,3.22157
3,1.09,0.915,1.39310,1.42075,5.38973,1.28960,1.02134,14.05057
3,1.09,0.91,1.48170,3.45394,5.38973,0.82976,1.02134,23.37573
3,1.09,0.905,1.48170,3.45394,5.38973,0.78574,1.02134,22.13572
3,1.095,0.99,1.00700,0.95998,1.00000,1.21201,1.00000,1.17165
3,1.095,0.985,0.99680,0.95998,1.00000,1.19666,1.00000,1.14510
3,1.095,0.98,0.99680,0.95998,1.00000,1.24304,1.00000,1.18947
3,1.095,0.975,1.06500,0.95998,1.00000,1.13748,1.00000,1.16293
3,1.095,0.97,1.05490,0.95998,1.00000,1.10393,1.00000,1.11793
3,1.095,0.965,1.05490,0.92943,1.00000,1.06707,1.00000,1.04621
3,1.095,0.96,1.09370,0.89215,1.00000,1.16172,1.00000,1.13355
3,1.095,0.955,1.00760,1.01109,1.00000,1.16115,1.00000,1.18295
3,1.095,0.95,1.00760,1.01109,1.00000,1.20412,1.00000,1.22672
3,1.095,0.945,0.60930,1.39899,0.87092,1.58416,1.00486,1.18176
3,1.095,0.94,0.60930,1.39899,0.87092,1.45244,1.00486,1.08350
3,1.095,0.9349999999999999,1.12400,1.39899,0.87092,1.34897,1.00486,1.85638
3,1.095,0.9299999999999999,1.12400,1.39899,0.87092,1.38142,1.00486,1.90104
3,1.095,0.925,1.39310,1.39899,0.87092,1.87137,1.02134,3.24420
3,1.095,0.9199999999999999,1.39310,1.39899,0.87092,1.81661,1.02134,3.14926
3,1.095,0.915,1.39310,1.39899,3.34202,1.76562,1.02134,11.74558
3,1.095,0.91,1.48170,3.40102,3.34202,1.13604,1.02134,19.54094
3,1.095,0.905,1.48170,3.40102,3.34202,0.93941,1.02134,16.15870
3,1.1,0.99,1.00700,0.95998,1.00000,1.15350,1.00000,1.11509
3,1.1,0.985,0.99680,0.95998,1.00000,1.13889,1.00000,1.08982
3,1.1,0.98,0.99680,0.95998,1.00000,1.18303,1.00000,1.13205
3,1.1,0.975,1.06500,0.95998,1.00000,1.08257,1.00000,1.10679
3,1.1,0.97,1.05490,0.95998,1.00000,1.05064,1.00000,1.06396
3,1.1,0.965,1.05490,0.92943,1.00000,1.01555,1.00000,0.99571
3,1.1,0.96,1.09370,0.89215,1.00000,1.10564,1.00000,1.07883
3,1.1,0.955,1.00760,1.01109,1.00000,1.10510,1.00000,1.12584
3,1.1,0.95,1.00760,1.01109,1.00000,1.14599,1.00000,1.16750
3,1.1,0.945,0.60930,1.39899,0.87092,1.50769,1.00486,1.12471
3,1.1,0.94,0.60930,1.39899,0.87092,1.38233,1.00486,1.03119
3,1.1,0.9349999999999999,1.12400,1.39899,0.87092,1.28385,1.00486,1.76677
3,1.1,0.9299999999999999,1.12400,1.39899,0.87092,1.31474,1.00486,1.80927
3,1.1,0.925,1.39310,1.39899,0.87092,1.78103,1.02134,3.08759
3,1.1,0.9199999999999999,1.39310,1.39899,0.87092,1.72891,1.02134,2.99723
3,1.1,0.915,1.39310,1.39899,3.34202,1.68038,1.02134,11.17856
3,1.1,0.91,1.48170,3.40102,3.34202,1.08120,1.02134,18.59760
